Unnamed: 0,building_id,registration_id,borough,house_number,street_name,postcode,of_dwelling_units,infested_dwelling_unit_count,eradicated_unit_count,re_infested_dwelling_unit,filing_date,filing_period_start_date,filling_period_end_date,latitude,longitude,community_board,city_council_district,census_tract_2010,bin,bbl,nta,Year,Quarter,Month,Day,Season,Weekday,Is_Weekend,percent of units infested
748,73948,223984,BRONX,2240,EAST TREMONT AVENUE,10462.0,68,0,0,0,2019-12-20,2018-11-01,2019-10-31,40.842188,-73.85575899999999,9,18,21001,2096757.0,2039447501.0,Parkchester,2019,4,12,20,Winter,4,Weekday,0.0
749,357774,344386,BROOKLYN,1234,PUTNAM AVENUE,11221.0,3,0,0,0,2023-07-11,2021-11-01,2022-10-31,40.691492,-73.9154,4,37,415,3077213.0,3033750022.0,Bushwick (East),2023,3,7,11,Summer,1,Weekday,0.0
750,97431,204781,BRONX,1870,MORRIS AVENUE,10453.0,21,0,0,0,2021-12-23,2020-11-01,2021-10-31,40.848602,-73.908376,5,14,23301,2007616.0,2028050008.0,Mount Hope,2021,4,12,23,Winter,3,Weekday,0.0
751,996072,501760,STATEN ISLAND,25,BENTON COURT,10306.0,5,0,0,0,2023-06-29,2021-11-01,2022-10-31,40.557862,-74.135912,3,51,13204,5105398.0,5050150016.0,Oakwood-Richmondtown,2023,2,6,29,Summer,3,Weekday,0.0
752,65627,203632,BRONX,911,EAST 173 STREET,10460.0,14,0,0,0,2020-12-10,2019-11-01,2020-10-31,40.835863,-73.88916400000001,3,17,155,2010527.0,2029780202.0,Crotona Park East,2020,4,12,10,Winter,3,Weekday,0.0
753,902032,382295,BROOKLYN,818,DEAN STREET,11238.0,7,0,0,0,2022-04-20,2020-11-01,2021-10-31,40.679133,-73.962941,8,35,203,3413775.0,3011400022.0,Prospect Heights,2022,2,4,20,Spring,2,Weekday,0.0
754,344971,340994,BROOKLYN,114,NORMAN AVENUE,11222.0,5,0,0,0,2020-12-26,2019-11-01,2020-10-31,40.725894,-73.950323,1,33,571,3066124.0,3026480006.0,Greenpoint,2020,4,12,26,Winter,5,Weekend,0.0
755,302064,363896,BROOKLYN,321,GRAHAM AVENUE,11211.0,7,0,0,0,2019-12-28,2018-11-01,2019-10-31,40.713905,-73.944294,1,34,497,3068877.0,3027640029.0,East Williamsburg,2019,4,12,28,Winter,5,Weekend,0.0
756,951945,384914,BROOKLYN,238,ST MARKS AVENUE,11238.0,19,0,0,0,2021-11-16,2019-11-01,2020-10-31,40.678399,-73.967895,8,35,205,3396029.0,3011527504.0,Prospect Heights,2021,4,11,16,Fall,1,Weekday,0.0
757,829977,142029,MANHATTAN,171,LEXINGTON AVENUE,10016.0,41,0,0,0,2021-12-22,2020-11-01,2021-10-31,40.744240999999995,-73.981285,6,2,72,1086019.0,1008860063.0,Murray Hill-Kips Bay,2021,4,12,22,Winter,2,Weekday,0.0
758,208527,315301,BROOKLYN,1884,BERGEN STREET,11233.0,3,0,0,0,2021-05-03,2019-11-01,2020-10-31,40.674387,-73.91870899999999,16,41,303,3039029.0,3014520017.0,Ocean Hill,2021,2,5,3,Spring,0,Weekday,0.0
759,892266,381310,BROOKLYN,639,MORGAN AVENUE,11222.0,3,0,0,0,2021-05-02,2019-11-01,2020-10-31,40.726391,-73.939871,1,33,593,3388878.0,3026590035.0,Greenpoint,2021,2,5,2,Spring,6,Weekend,0.0
760,331670,342128,BROOKLYN,395,MANHATTAN AVENUE,11211.0,6,0,0,0,2019-02-28,2017-11-01,2018-11-30,40.718037,-73.946682,1,34,501,3068070.0,3027330027.0,East Williamsburg,2019,1,2,28,Winter,3,Weekday,0.0
761,103491,218867,BRONX,2063,PITMAN AVENUE,10466.0,3,0,0,0,2023-06-28,2021-11-01,2022-10-31,40.897178000000004,-73.842929,12,12,444,2070515.0,2050590003.0,Wakefield-Woodlawn,2023,2,6,28,Summer,2,Weekday,0.0
762,94640,201372,BRONX,4379,MATILDA AVENUE,10466.0,6,0,0,0,2023-06-26,2021-11-01,2022-10-31,40.898607,-73.856602,12,11,418,2069739.0,2050400040.0,Wakefield-Woodlawn,2023,2,6,26,Summer,0,Weekday,0.0
763,114716,212061,BRONX,3135,TIEMANN AVENUE,10469.0,3,0,0,0,2021-02-10,2019-11-01,2020-10-31,40.872836,-73.841164,12,12,358,2061879.0,2047650019.0,Eastchester-Edenwald-Baychester,2021,1,2,10,Winter,2,Weekday,0.0
764,115222,208036,BRONX,496,TINTON AVENUE,10455.0,46,0,0,0,2021-02-16,2019-11-01,2020-10-31,40.811426000000004,-73.906762,1,8,31,2003968.0,2025820022.0,Mott Haven-Port Morris,2021,1,2,16,Winter,1,Weekday,0.0
765,118350,223951,BRONX,1380,VIRGINIA AVENUE,10462.0,58,0,0,0,2019-12-02,2018-11-01,2019-10-31,40.835131,-73.86194300000001,9,18,21602,2096622.0,2039377501.0,Parkchester,2019,4,12,2,Winter,0,Weekday,0.0
766,927237,384441,BROOKLYN,2356,ATLANTIC AVENUE,11233.0,63,0,0,0,2023-07-12,2021-11-01,2022-10-31,40.676121,-73.906944,16,37,36502,3417443.0,3014360018.0,Ocean Hill,2023,3,7,12,Summer,2,Weekday,0.0
767,2196,141314,MANHATTAN,344,3 AVENUE,10010.0,186,0,0,0,2021-03-18,2019-11-01,2020-10-31,40.740321,-73.982076,6,2,68,1018110.0,1008810041.0,Gramercy,2021,1,3,18,Spring,3,Weekday,0.0
768,46768,223375,BRONX,3176,BAINBRIDGE AVENUE,10467.0,5,0,0,0,2021-05-09,2019-11-01,2020-10-31,40.875377,-73.879498,7,11,423,2018126.0,2033420007.0,Norwood,2021,2,5,9,Spring,6,Weekend,0.0
769,17736,138479,MANHATTAN,125,EAST 87 STREET,10128.0,119,0,0,0,2019-02-08,2017-11-01,2018-11-30,40.780478,-73.955793,8,4,14802,1048044.0,1015160013.0,Upper East Side-Carnegie Hill,2019,1,2,8,Winter,4,Weekday,0.0
770,208939,357950,BROOKLYN,573,BERGEN STREET,11238.0,3,0,0,0,2021-03-31,2019-11-01,2020-10-31,40.679942,-73.970678,8,35,163,3027896.0,3011370089.0,Prospect Heights,2021,1,3,31,Spring,2,Weekday,0.0
771,686069,404756,QUEENS,507,ONDERDONK AVENUE,11385.0,6,0,0,0,2021-08-03,2019-11-01,2020-10-31,40.706247999999995,-73.911028,5,34,591,4081346.0,4034050007.0,Ridgewood,2021,3,8,3,Summer,1,Weekday,0.0
772,950644,227012,BRONX,647,BRYANT AVENUE,10474.0,6,0,0,0,2023-10-09,2021-11-01,2022-10-31,40.813190000000006,-73.885181,2,17,9301,2115742.0,2027660074.0,Hunts Point,2023,4,10,9,Fall,0,Weekday,0.0
773,417325,411107,QUEENS,47-12,31 AVENUE,11103.0,3,0,0,0,2023-04-20,2021-11-01,2022-10-31,40.758596000000004,-73.911304,1,22,153,4013235.0,4007270040.0,Astoria (East)-Woodside (North),2023,2,4,20,Spring,3,Weekday,0.0
774,890372,225443,BRONX,2077,DALY AVENUE,10460.0,3,0,0,0,2022-03-31,2020-11-01,2021-10-31,40.843953000000006,-73.882154,6,15,363,2116590.0,2031220162.0,West Farms,2022,1,3,31,Spring,3,Weekday,0.0
775,116581,223959,BRONX,1554,UNIONPORT ROAD,10462.0,67,0,0,0,2019-12-02,2018-11-01,2019-10-31,40.837413,-73.85826999999999,9,18,21002,2096716.0,2039437501.0,Parkchester,2019,4,12,2,Winter,0,Weekday,0.0
776,12656,104385,MANHATTAN,116,EAST 24 STREET,10010.0,59,0,0,0,2020-12-08,2019-11-01,2020-10-31,40.740528000000005,-73.985129,5,2,68,1018062.0,1008790070.0,Gramercy,2020,4,12,8,Winter,1,Weekday,0.0
777,246900,348724,BROOKLYN,1982,EAST 17 STREET,11229.0,4,0,0,0,2021-03-16,2019-11-01,2020-10-31,40.601928,-73.955072,15,48,558,3196888.0,3072950040.0,Madison,2021,1,3,16,Spring,1,Weekday,0.0
778,62199,200872,BRONX,1307,EDWARD L GRANT HIGHWAY,10452.0,60,0,0,0,2019-02-01,2017-11-01,2018-11-30,40.839172,-73.921493,4,16,211,2003109.0,2025060147.0,Highbridge,2019,1,2,1,Winter,4,Weekday,0.0
779,27155,131912,MANHATTAN,106,RIDGE STREET,10002.0,20,0,0,0,2021-12-22,2020-11-01,2021-10-31,40.71883,-73.983251,3,2,2201,1004108.0,1003440076.0,Lower East Side,2021,4,12,22,Winter,2,Weekday,0.0
780,395495,301195,BROOKLYN,2121,WESTBURY COURT,11225.0,66,0,0,0,2020-12-23,2019-11-01,2020-10-31,40.656751,-73.960272,9,40,79802,3114643.0,3050260241.0,Prospect Lefferts Gardens-Wingate,2020,4,12,23,Winter,2,Weekday,0.0
781,233512,364424,BROOKLYN,2208,DITMAS AVENUE,11226.0,3,1,1,0,2021-03-24,2019-11-01,2020-10-31,40.640257,-73.95679399999999,14,40,51601,3120277.0,3052080003.0,Flatbush,2021,1,3,24,Spring,2,Weekday,33.33333333333333
782,355166,310657,BROOKLYN,1184,PRESIDENT STREET,11225.0,19,0,0,0,2023-06-25,2021-11-01,2022-10-31,40.668106,-73.951426,9,35,321,3033531.0,3012820036.0,Crown Heights (South),2023,2,6,25,Summer,6,Weekend,0.0
783,952193,385951,BROOKLYN,265,NOSTRAND AVENUE,11216.0,30,0,0,0,2023-06-15,2021-11-01,2022-10-31,40.689619,-73.951403,3,36,251,3049935.0,3017890006.0,Bedford-Stuyvesant (West),2023,2,6,15,Summer,3,Weekday,0.0
784,829070,141934,MANHATTAN,534,HUDSON STREET,10014.0,22,1,1,0,2021-02-01,2019-11-01,2020-10-31,40.734272999999995,-74.00619499999999,2,3,73,1011185.0,1006207501.0,West Village,2021,1,2,1,Winter,0,Weekday,4.545454545454546
785,933193,226472,BRONX,3482,FENTON AVENUE,10469.0,10,0,0,0,2021-12-08,2020-11-01,2021-10-31,40.877806,-73.84889799999999,12,12,386,2117020.0,2047210017.0,Eastchester-Edenwald-Baychester,2021,4,12,8,Winter,2,Weekday,0.0
786,164232,304174,BROOKLYN,1144,64 STREET,11219.0,4,0,0,0,2021-12-29,2020-11-01,2021-10-31,40.628621,-74.004283,10,38,212,3142005.0,3057450023.0,Dyker Heights,2021,4,12,29,Winter,2,Weekday,0.0
787,44545,217680,BRONX,2227,ADAMS PLACE,10457.0,3,0,0,0,2021-02-10,2019-11-01,2020-10-31,40.852224,-73.88931,6,15,391,2012080.0,2030710030.0,Belmont,2021,1,2,10,Winter,2,Weekday,0.0
788,60829,219116,BRONX,2710,DECATUR AVENUE,10458.0,1,0,0,0,2023-06-29,2021-11-01,2022-10-31,40.865124,-73.888472,7,15,40502,2016376.0,2032780005.0,Bedford Park,2023,2,6,29,Summer,3,Weekday,0.0
789,324315,317448,BROOKLYN,829,LENOX ROAD,11203.0,6,0,0,0,2023-06-27,2021-11-01,2022-10-31,40.655457,-73.92896800000001,17,41,868,3100867.0,3046380023.0,East Flatbush-Rugby,2023,2,6,27,Summer,1,Weekday,0.0
790,345998,314468,BROOKLYN,361,FENIMORE STREET,11225.0,7,0,0,0,2022-03-02,2020-11-01,2021-10-31,40.658671999999996,-73.950896,9,40,802,3115474.0,3050390047.0,Prospect Lefferts Gardens-Wingate,2022,1,3,2,Spring,2,Weekday,0.0
791,907907,428866,QUEENS,630,GRASSMERE TERRACE,11691.0,3,0,0,0,2023-07-13,2021-11-01,2022-10-31,40.60096,-73.757908,14,31,99801,4531406.0,4157620042.0,Far Rockaway-Bayswater,2023,3,7,13,Summer,3,Weekday,0.0
792,28413,104307,MANHATTAN,193,STANTON STREET,10002.0,64,0,0,0,2019-12-26,2018-11-01,2019-10-31,40.719846000000004,-73.983232,3,1,2201,1004094.0,1003440013.0,Lower East Side,2019,4,12,26,Winter,3,Weekday,0.0
793,351756,303714,BROOKLYN,231,PARK PLACE,11238.0,16,0,0,0,2021-12-29,2020-11-01,2021-10-31,40.67703,-73.970311,8,35,163,3322579.0,3011580058.0,Prospect Heights,2021,4,12,29,Winter,2,Weekday,0.0
794,335486,328595,BROOKLYN,545,MEEKER AVENUE,11222.0,6,0,0,0,2022-03-24,2020-11-01,2021-10-31,40.720890000000004,-73.943285,1,33,591,3068016.0,3027280032.0,Greenpoint,2022,1,3,24,Spring,3,Weekday,0.0
795,338675,372666,BROOKLYN,35,MONROE PLACE,11201.0,5,0,0,0,2023-06-29,2021-11-01,2022-10-31,40.696073999999996,-73.992683,2,33,502,3001914.0,3002370061.0,Brooklyn Heights,2023,2,6,29,Summer,3,Weekday,0.0
796,338675,372666,BROOKLYN,35,MONROE PLACE,11201.0,5,0,0,0,2023-06-29,2021-11-01,2022-10-31,40.696073999999996,-73.992683,2,33,502,3001914.0,3002370061.0,Brooklyn Heights,2023,2,6,29,Summer,3,Weekday,0.0
797,299620,374452,BROOKLYN,969,GATES AVENUE,11221.0,58,1,1,0,2023-06-25,2021-11-01,2022-10-31,40.688994,-73.926502,3,41,387,3325014.0,3016330060.0,Bedford-Stuyvesant (East),2023,2,6,25,Summer,6,Weekend,1.7241379310344827
799,16535,103971,MANHATTAN,236,EAST 78 STREET,10075.0,22,0,0,0,2021-12-13,2020-11-01,2021-10-31,40.773208000000004,-73.956888,8,5,134,1044121.0,1014320036.0,Upper East Side-Lenox Hill-Roosevelt Island,2021,4,12,13,Winter,0,Weekday,0.0
800,806873,221688,BRONX,630,PUGSLEY AVENUE,10473.0,162,1,1,0,2023-07-05,2021-11-01,2022-10-31,40.818991,-73.85431,9,18,74,2092670.0,2035670001.0,Castle Hill-Unionport,2023,3,7,5,Summer,2,Weekday,0.6172839506172839
801,806873,221688,BRONX,630,PUGSLEY AVENUE,10473.0,162,1,1,0,2023-07-05,2021-11-01,2022-10-31,40.818991,-73.85431,9,18,74,2092670.0,2035670001.0,Castle Hill-Unionport,2023,3,7,5,Summer,2,Weekday,0.6172839506172839
802,210736,320091,BROOKLYN,323,BLEECKER STREET,11237.0,6,0,0,0,2023-07-13,2021-11-01,2022-10-31,40.700737,-73.915727,4,37,441,3075511.0,3033010056.0,Bushwick (West),2023,3,7,13,Summer,3,Weekday,0.0
803,19305,133204,MANHATTAN,211,EAST 110 STREET,10029.0,8,0,0,0,2023-06-19,2021-11-01,2022-10-31,40.793932,-73.942309,11,8,180,1052460.0,1016600007.0,East Harlem (North),2023,2,6,19,Summer,0,Weekday,0.0
804,807294,339544,BROOKLYN,246,SUMPTER STREET,11233.0,12,0,0,0,2020-04-28,2018-11-01,2019-10-31,40.680576,-73.914826,16,41,371,3041541.0,3015267501.0,Ocean Hill,2020,2,4,28,Spring,1,Weekday,0.0
805,288287,352562,BROOKLYN,133,ECKFORD STREET,11222.0,3,0,0,0,2023-06-15,2021-11-01,2022-10-31,40.723944,-73.948882,1,33,571,3066777.0,3026810010.0,Greenpoint,2023,2,6,15,Summer,3,Weekday,0.0
806,49578,218422,BRONX,2022,BENEDICT AVENUE,10462.0,91,2,2,0,2019-12-27,2018-11-01,2019-10-31,40.834406,-73.856961,9,18,222,2028937.0,2039320050.0,Parkchester,2019,4,12,27,Winter,4,Weekday,2.197802197802198
807,225626,332590,BROOKLYN,70,CONSELYEA STREET,11211.0,3,0,0,0,2022-02-03,2020-11-01,2021-10-31,40.714832,-73.948589,1,34,501,3068676.0,3027570012.0,East Williamsburg,2022,1,2,3,Winter,3,Weekday,0.0
808,705697,407231,QUEENS,480,WOODWARD AVENUE,11385.0,6,0,0,0,2021-06-27,2019-11-01,2020-10-31,40.707782,-73.910607,5,34,591,4081328.0,4034040040.0,Ridgewood,2021,2,6,27,Summer,6,Weekend,0.0
809,373388,373007,BROOKLYN,135,ST JAMES PLACE,11238.0,6,0,0,0,2019-12-11,2018-11-01,2019-10-31,40.68554,-73.964196,2,35,201,3056114.0,3019640008.0,Clinton Hill,2019,4,12,11,Winter,2,Weekday,0.0
810,104471,203187,BRONX,2415,PROSPECT AVENUE,10458.0,27,0,0,0,2021-05-26,2019-11-01,2020-10-31,40.854207,-73.882446,6,15,393,2012893.0,2031040053.0,Belmont,2021,2,5,26,Spring,2,Weekday,0.0
811,8,135763,MANHATTAN,103,1 AVENUE,10003.0,4,4,4,4,2020-04-22,2018-11-01,2019-10-31,40.726603999999995,-73.986023,3,2,38,1006288.0,1004480032.0,East Village,2020,2,4,22,Spring,2,Weekday,100.0
812,297838,348730,BROOKLYN,2220,FULTON STREET,11233.0,3,0,0,0,2021-03-24,2019-11-01,2020-10-31,40.678081,-73.907359,16,37,367,3042279.0,3015530006.0,Ocean Hill,2021,1,3,24,Spring,2,Weekday,0.0
813,221946,331945,BROOKLYN,241,CLERMONT AVENUE,11205.0,4,0,0,0,2023-07-10,2021-11-01,2022-10-31,40.690371999999996,-73.970294,2,35,183,3058555.0,3020920010.0,Fort Greene,2023,3,7,10,Summer,0,Weekday,0.0
814,218232,354643,BROOKLYN,23,CASS PLACE,11235.0,3,0,0,0,2023-06-20,2021-11-01,2022-10-31,40.582196,-73.95538,15,48,61004,3245436.0,3087100013.0,Brighton Beach,2023,2,6,20,Summer,1,Weekday,0.0
815,988286,227944,BRONX,2131,MAPES AVENUE,10460.0,22,0,0,0,2023-07-03,2021-11-01,2022-10-31,40.84765,-73.88467299999999,6,15,371,2128985.0,2031100088.0,Tremont,2023,3,7,3,Summer,0,Weekday,0.0
816,705712,404723,QUEENS,510,WOODWARD AVENUE,11385.0,4,0,4,0,2023-07-10,2021-11-01,2022-10-31,40.707339000000005,-73.90985400000001,5,34,591,4081363.0,4034050044.0,Ridgewood,2023,3,7,10,Summer,0,Weekday,0.0
817,891816,712022,BRONX,319,BEEKMAN AVENUE,10454.0,3,0,0,0,2023-10-09,2021-11-01,2022-10-31,40.808163,-73.914244,1,8,33,2117318.0,2025550128.0,Mott Haven-Port Morris,2023,4,10,9,Fall,0,Weekday,0.0
818,99168,206624,BRONX,1360,NELSON AVENUE,10452.0,21,0,0,0,2021-12-14,2020-11-01,2021-10-31,40.84121,-73.922871,4,16,211,2003334.0,2025200026.0,Highbridge,2021,4,12,14,Winter,1,Weekday,0.0
819,116583,223961,BRONX,1558,UNIONPORT ROAD,10462.0,68,1,1,0,2019-12-02,2018-11-01,2019-10-31,40.837627000000005,-73.858663,9,18,21002,2096714.0,2039437501.0,Parkchester,2019,4,12,2,Winter,0,Weekday,1.4705882352941175
820,81643,205173,BRONX,1035,GRAND CONCOURSE,10452.0,48,1,1,0,2019-01-24,2017-11-01,2018-11-30,40.830566999999995,-73.92066899999999,4,16,195,2002874.0,2024710024.0,Concourse-Concourse Village,2019,1,1,24,Winter,3,Weekday,2.083333333333333
821,335481,328922,BROOKLYN,533,MEEKER AVENUE,11222.0,4,0,0,0,2021-04-27,2019-11-01,2020-10-31,40.720777000000005,-73.943487,1,33,591,3067997.0,3027280001.0,Greenpoint,2021,2,4,27,Spring,1,Weekday,0.0
822,347766,307066,BROOKLYN,645,OCEAN AVENUE,11226.0,50,0,0,0,2022-02-16,2020-11-01,2021-10-31,40.646892,-73.96039300000001,14,40,51001,3117619.0,3051240001.0,Flatbush,2022,1,2,16,Winter,2,Weekday,0.0
823,911771,225922,BRONX,4559,BRONX BOULEVARD,10470.0,3,0,0,0,2023-06-17,2021-11-01,2022-10-31,40.902687,-73.85553,12,11,414,2115163.0,2050740137.0,Wakefield-Woodlawn,2023,2,6,17,Summer,5,Weekend,0.0
824,304485,365358,BROOKLYN,776A,GREENE AVENUE,11221.0,4,0,0,0,2023-09-20,2021-11-01,2022-10-31,40.689966999999996,-73.937463,3,36,279,3043973.0,3016190035.0,Bedford-Stuyvesant (East),2023,3,9,20,Fall,2,Weekday,0.0
825,805108,139200,MANHATTAN,105,MORTON STREET,10014.0,8,0,0,0,2020-12-14,2019-11-01,2020-10-31,40.731204,-74.009367,2,3,69,1083173.0,1006030001.0,West Village,2020,4,12,14,Winter,0,Weekday,0.0
826,26618,136641,MANHATTAN,459,PARK AVENUE SOUTH,10016.0,9,0,0,0,2021-06-11,2019-11-01,2020-10-31,40.745084000000006,-73.982786,5,2,72,1018347.0,1008860087.0,Murray Hill-Kips Bay,2021,2,6,11,Summer,4,Weekday,0.0
827,139561,322085,BROOKLYN,154,14 STREET,11215.0,6,0,0,0,2023-02-06,2021-11-01,2022-10-31,40.667972999999996,-73.99256700000001,6,39,117,3023606.0,3010400022.0,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,2023,1,2,6,Winter,0,Weekday,0.0
828,991661,388746,BROOKLYN,33,TROUTMAN STREET,11206.0,9,0,0,0,2023-07-05,2021-11-01,2022-10-31,40.698182,-73.932503,4,34,391,3426458.0,3031710068.0,Bushwick (West),2023,3,7,5,Summer,2,Weekday,0.0
829,646397,407091,QUEENS,1821,CORNELIA STREET,11385.0,6,0,0,0,2021-03-18,2019-11-01,2020-10-31,40.701461,-73.904326,5,34,551,4082801.0,4034630042.0,Ridgewood,2021,1,3,18,Spring,3,Weekday,0.0
830,139946,317708,BROOKLYN,4508,15 AVENUE,11219.0,3,0,0,0,2022-03-17,2020-11-01,2021-10-31,40.634496999999996,-73.985509,12,44,232,3136777.0,3056180041.0,Borough Park,2022,1,3,17,Spring,3,Weekday,0.0
831,833761,378440,BROOKLYN,10849,SEAVIEW AVENUE,11236.0,5,0,0,0,2019-12-30,2018-11-01,2019-10-31,40.639237,-73.881312,18,46,1018,3344344.0,3082737501.0,Canarsie,2019,4,12,30,Winter,0,Weekday,0.0
832,320757,320568,BROOKLYN,245,KINGSLAND AVENUE,11222.0,6,0,0,0,2019-01-23,2017-11-01,2018-11-30,40.724866,-73.941532,1,33,591,3067126.0,3026880022.0,Greenpoint,2019,1,1,23,Winter,2,Weekday,0.0
833,101908,218579,BRONX,2743,PAULDING AVENUE,10469.0,3,0,0,0,2023-09-18,2021-11-01,2022-10-31,40.866164000000005,-73.858664,11,13,342,2102780.0,2045170048.0,Allerton,2023,3,9,18,Fall,0,Weekday,0.0
834,60306,202327,BRONX,345,CYPRESS AVENUE,10454.0,40,0,0,0,2021-05-18,2019-11-01,2020-10-31,40.808376,-73.913004,1,8,33,2003662.0,2025540049.0,Mott Haven-Port Morris,2021,2,5,18,Spring,1,Weekday,0.0
835,26781,610685,MANHATTAN,166,PERRY STREET,10014.0,19,0,0,0,2019-12-31,2018-11-01,2019-10-31,40.734668,-74.009414,2,3,75,1011994.0,1006377508.0,West Village,2019,4,12,31,Winter,1,Weekday,0.0
836,837315,379506,BROOKLYN,135,OCEANA DRIVE EAST,11235.0,54,0,0,0,2021-12-21,2020-11-01,2021-10-31,40.576553000000004,-73.957296,13,48,61002,3387621.0,3087207509.0,Brighton Beach,2021,4,12,21,Winter,1,Weekday,0.0
837,341486,303430,BROOKLYN,206,NASSAU AVENUE,11222.0,7,0,0,0,2019-03-20,2017-11-01,2018-11-30,40.725595,-73.944638,1,33,591,3067045.0,3026860008.0,Greenpoint,2019,1,3,20,Spring,2,Weekday,0.0
838,46644,200815,BRONX,2605,BAINBRIDGE AVENUE,10458.0,11,1,1,0,2023-06-30,2021-11-01,2022-10-31,40.86423,-73.892353,7,15,39901,2016800.0,2032930056.0,University Heights (North)-Fordham,2023,2,6,30,Summer,4,Weekday,9.090909090909092
839,52670,206945,BRONX,205,BROOK AVENUE,10454.0,40,0,0,0,2021-08-13,2019-11-01,2020-10-31,40.806684999999995,-73.919873,1,8,25,2000028.0,2022640012.0,Mott Haven-Port Morris,2021,3,8,13,Summer,4,Weekday,0.0
840,192900,373776,BROOKLYN,353,AVENUE O,11230.0,3,0,0,0,2023-07-07,2021-11-01,2022-10-31,40.611639000000004,-73.971125,12,44,440,3173673.0,3065850053.0,Mapleton-Midwood (West),2023,3,7,7,Summer,4,Weekday,0.0
841,347255,300232,BROOKLYN,1641,OCEAN AVENUE,11230.0,113,0,113,0,2020-12-21,2019-11-01,2020-10-31,40.622056,-73.955689,14,45,760,3208315.0,3076200014.0,Midwood,2020,4,12,21,Winter,0,Weekday,0.0
842,973535,227611,BRONX,463,EAST 147 STREET,10455.0,55,1,1,0,2021-02-04,2019-11-01,2020-10-31,40.81392,-73.91660300000001,1,8,43,2129097.0,2022927501.0,Mott Haven-Port Morris,2021,1,2,4,Winter,3,Weekday,1.8181818181818181
843,812374,501012,STATEN ISLAND,17,BENTON COURT,10306.0,5,0,0,0,2023-06-29,2021-11-01,2022-10-31,40.558002,-74.136092,3,51,13204,5105399.0,5050150016.0,Oakwood-Richmondtown,2023,2,6,29,Summer,3,Weekday,0.0
844,118509,205361,BRONX,1796,VYSE AVENUE,10460.0,53,0,0,0,2021-12-27,2020-11-01,2021-10-31,40.837583,-73.885472,3,17,161,2010807.0,2029980014.0,Crotona Park East,2021,4,12,27,Winter,0,Weekday,0.0
845,1709,137589,MANHATTAN,1270,3 AVENUE,10021.0,117,0,0,0,2020-12-09,2019-11-01,2020-10-31,40.770533,-73.960049,8,4,128,1043046.0,1014080033.0,Upper East Side-Carnegie Hill,2020,4,12,9,Winter,2,Weekday,0.0
846,386148,304826,BROOKLYN,567,VANDERBILT AVENUE,11238.0,7,0,0,0,2022-03-17,2020-11-01,2021-10-31,40.680781,-73.967732,8,35,203,3027659.0,3011300009.0,Prospect Heights,2022,1,3,17,Spring,3,Weekday,0.0
847,933595,143394,MANHATTAN,2,JONES STREET,10014.0,7,0,0,0,2019-12-20,2018-11-01,2019-10-31,40.732226000000004,-74.00190500000001,2,3,67,1080167.0,1005900028.0,West Village,2019,4,12,20,Winter,4,Weekday,0.0
848,323765,333695,BROOKLYN,26,LEFFERTS PLACE,11238.0,7,0,0,0,2020-12-21,2019-11-01,2020-10-31,40.681655,-73.96250699999999,2,35,201,3057802.0,3020180024.0,Clinton Hill,2020,4,12,21,Winter,0,Weekday,0.0
849,513689,404289,QUEENS,86-12,102 STREET,11418.0,4,0,0,0,2021-02-17,2019-11-01,2020-10-31,40.695875,-73.845722,9,29,24,4191437.0,4091810030.0,Richmond Hill,2021,1,2,17,Winter,2,Weekday,0.0
850,235061,315854,BROOKLYN,160,DUPONT STREET,11222.0,8,0,0,0,2022-01-18,2020-11-01,2021-10-31,40.736015,-73.953563,1,33,575,3063848.0,3024960025.0,Greenpoint,2022,1,1,18,Winter,1,Weekday,0.0
851,10633,122515,MANHATTAN,57,EAST 3 STREET,10003.0,13,0,0,0,2020-10-14,2018-11-01,2019-10-31,40.725212,-73.98897099999999,3,2,38,1006194.0,1004450058.0,East Village,2020,4,10,14,Fall,2,Weekday,0.0
852,393473,364547,BROOKLYN,1974,WEST 11 STREET,11223.0,3,0,0,0,2021-04-27,2019-11-01,2020-10-31,40.599012,-73.982794,11,43,406,3189811.0,3070770033.0,Gravesend (West),2021,2,4,27,Spring,1,Weekday,0.0
853,139561,322085,BROOKLYN,154,14 STREET,11215.0,6,0,0,0,2021-12-09,2020-11-01,2021-10-31,40.667972999999996,-73.99256700000001,6,39,117,3023606.0,3010400022.0,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,2021,4,12,9,Winter,3,Weekday,0.0
854,33147,111873,MANHATTAN,132,WEST 45 STREET,10036.0,81,0,0,0,2023-06-28,2021-11-01,2022-10-31,40.757218,-73.983786,5,4,119,1022632.0,1009970047.0,Midtown-Times Square,2023,2,6,28,Summer,2,Weekday,0.0
855,281737,376218,BROOKLYN,1203,EAST 92 STREET,11236.0,12,0,0,0,2019-12-19,2018-11-01,2019-10-31,40.640439,-73.903851,18,46,966,3256927.0,3082007501.0,Canarsie,2019,4,12,19,Winter,3,Weekday,0.0
856,345945,371426,BROOKLYN,1084,NOSTRAND AVENUE,11225.0,6,0,0,0,2023-06-19,2021-11-01,2022-10-31,40.661411,-73.95071800000001,9,40,800,3114824.0,3050300042.0,Prospect Lefferts Gardens-Wingate,2023,2,6,19,Summer,0,Weekday,0.0
